,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
32,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,23.0,145.0,1.0,3.0,4.0,5.0,0.0,0.0,24.0,21.0,22.5
33,David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,27.0,135.0,1.0,4.0,5.0,12.0,0.0,0.0,24.7,20.7,22.7
34,Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,20.0,131.0,0.0,1.0,1.0,7.0,0.0,2.0,10.8,9.8,10.3
35,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,14.0,117.0,1.0,4.0,5.0,38.0,0.0,0.0,25.5,21.5,23.5
36,Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,11.0,105.0,3.0,2.0,2.0,13.0,1.0,0.0,37.8,35.8,36.8
37,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,21.0,102.0,1.0,9.0,12.0,55.0,1.0,0.0,36.7,27.7,32.2
38,Dalvin Cook,RB,MIN,0.0,0.0,0.0,0.0,0.0,23.0,98.0,1.0,5.0,6.0,73.0,0.0,0.0,28.1,23.1,25.6
39,Jordan Howard,RB,PHI,0.0,0.0,0.0,0.0,0.0,23.0,96.0,1.0,1.0,2.0,15.0,0.0,0.0,18.1,17.1,17.6
40,Chris Carson,RB,SEA,0.0,0.0,0.0,0.0,0.0,20.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0
41,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,19.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3
42,Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,19.0,76.0,0.0,7.0,7.0,60.0,0.0,0.0,20.6,13.6,17.1
43,Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,19.0,76.0,1.0,1.0,1.0,14.0,0.0,0.0,16.0,15.0,15.5
44,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,14.0,76.0,0.0,2.0,2.0,27.0,0.0,0.0,12.3,10.3,11.3
45,Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,16.0,75.0,0.0,1.0,1.0,8.0,0.0,1.0,7.300000000000001,6.300000000000001,6.800000000000001
46,Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,21.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,7.4,7.4
47,Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,3.0,74.0,1.0,3.0,3.0,44.0,0.0,0.0,20.8,17.8,19.3
48,Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,13.0,67.0,0.0,7.0,8.0,159.0,2.0,0.0,41.6,34.6,38.1
49,Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,15.0,66.0,0.0,2.0,2.0,15.0,0.0,0.0,10.1,8.1,9.1
50,Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,17.0,66.0,0.0,4.0,4.0,11.0,1.0,0.0,17.7,13.7,15.7
51,Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,19.0,64.0,0.0,8.0,10.0,79.0,1.0,0.0,28.3,20.3,24.3
52,Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,13.0,61.0,0.0,2.0,2.0,3.0,0.0,0.0,8.399999999999999,6.4,7.399999999999999
53,Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,9.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0
54,Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,14.0,59.0,0.0,5.0,5.0,17.0,0.0,0.0,12.6,7.6,10.1
55,Rashaad Penny,RB,SEA,0.0,0.0,0.0,0.0,0.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5
56,Darrell Henderson,RB,LAR,0.0,0.0,0.0,0.0,0.0,11.0,49.0,0.0,2.0,3.0,20.0,0.0,0.0,8.9,6.9,7.9
57,Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,10.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4
58,Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,12.0,40.0,1.0,1.0,2.0,5.0,0.0,0.0,11.5,10.5,11.0
59,LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,4.0,4.0,23.0,0.0,1.0,8.3,4.3,6.3
60,Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,0.0,13.0,39.0,0.0,8.0,8.0,63.0,0.0,1.0,16.2,8.2,12.2
61,Dwayne Washington,RB,NOR,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.8,3.8
62,Matt Breida,RB,SFO,0.0,0.0,0.0,0.0,0.0,11.0,35.0,0.0,1.0,1.0,15.0,0.0,0.0,6.0,5.0,5.5
63,Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,11.0,35.0,0.0,1.0,3.0,17.0,0.0,0.0,6.2,5.2,5.7
64,Mark Walton,RB,MIA,0.0,0.0,0.0,0.0,0.0,11.0,35.0,0.0,3.0,6.0,19.0,0.0,1.0,6.4,3.4000000000000004,4.9
65,Tra Carson,RB,DET,0.0,0.0,0.0,0.0,0.0,12.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,3.4
66,Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,9.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,3.4
67,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,2.0,2.0,14.0,0.0,0.0,6.5,4.5,5.5
68,Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,8.0,31.0,1.0,2.0,3.0,3.0,0.0,0.0,11.4,9.4,10.4
69,Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0
70,Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,8.9,8.9,8.9
71,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,2.0,29.0,1.0,3.0,3.0,19.0,0.0,0.0,13.8,10.8,12.3
72,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,1.0,4.0,13.0,0.0,0.0,4.8,3.8,4.3
73,Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,3.0,5.0,12.0,0.0,0.0,6.5,3.5,5.0
74,DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,1.0,1.0,4.0,0.0,0.0,3.7,2.7,3.2
75,Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,7.0,22.0,1.0,3.0,3.0,14.0,1.0,0.0,18.6,15.6,17.1
76,Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,1.0,3.0,8.0,0.0,0.0,3.8,2.8,3.3
77,Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,8.0,11.0,79.0,0.0,0.0,17.8,9.8,13.8
78,Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,4.0,6.0,30.0,1.0,0.0,14.9,10.9,12.9
79,Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,4.0,10.0,0.0,0.0,4.3,2.3,3.3
80,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
81,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,3.0,3.0,34.0,0.0,0.0,7.6,4.6,6.1
82,Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1
83,Dontrell Hilliard,RB,CLE,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,4.0,24.0,0.0,0.0,7.4,3.4,5.4
84,Darrel Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
85,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,3.0,37.0,0.0,0.0,7.6,4.6000000000000005,6.1000000000000005
86,Jordan Scarlett,RB,CAR,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
87,Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,2.0,11.0,0.0,0.0,3.0,2.0,2.5
88,Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0,11.0,0.0,0.0,2.9000000000000004,1.9,2.4000000000000004
89,Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,2.0,4.0,5.0,0.0,0.0,3.3,1.3,2.3
90,Zach Line,FB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,1.0,2.0,11.0,0.0,0.0,2.9000000000000004,1.9,2.4000000000000004
91,Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,4.0,4.0,7.0,0.0,0.0,5.4,1.4,3.4
92,Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
93,Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,4.6,4.6,4.6
94,Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
95,Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,2.0,2.0,36.0,0.0,0.0,6.2,4.2,5.2
96,Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,9.0,76.0,0.0,0.0,14.1,8.1,11.1
97,Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,2.6,0.6,1.6
98,Diontae Spencer,WR,DEN,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,18.0,0.0,0.0,4.3,2.3,3.3
99,Jordan Wilkins,RB,IND,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
100,Reggie Bonnafon,RB,CAR,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,1.7,0.7,1.2
101,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,9.0,0.0,0.0,2.3,1.3,1.8
102,Paul Perkins,RB,DET,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
103,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,5.0,75.0,0.0,0.0,11.9,7.9,9.9
104,Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,9.0,65.0,0.0,0.0,12.8,6.8,9.8
105,Mike Davis,RB,CHI,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,1.8,0.8,1.3
106,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,19.0,1.0,0.0,10.2,8.2,9.2
107,Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
108,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,24.0,0.0,0.0,4.699999999999999,2.7,3.7
109,Alec Ingold,FB,OAK,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
110,David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,4.0,23.0,0.0,0.0,3.5,2.5,3.0
111,Derek Watt,FB,LAC,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
112,Kenjon Barner,RB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
113,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,5.0,33.0,1.0,0.0,13.4,9.4,11.4
114,DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,12.0,79.0,1.0,0.0,19.9,13.9,16.9
115,Trey Edmunds,TE,PIT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Brett Kern,P,TEN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Zach Zenner,RB,ARI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,0.0,0.0,2.3,1.3,1.8
118,Trevor Davis,WR,OAK,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,2.0,15.0,0.0,0.0,2.4,1.4,1.9
119,J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,3.0,2.0,0.0,0.0,3.1,0.1,1.6
120,Josh Reynolds,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,8.0,73.0,1.0,0.0,16.2,13.2,14.7
121,Teddy Bridgewater,QB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
122,Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,1.0,3.0,3.0,0.0,0.0,1.1,0.0999999999999999,0.6
123,Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,8.0,11.0,78.0,2.0,0.0,27.5,19.5,23.5
124,Nick Mullens,QB,SFO,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.3
125,Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,1.0,-9.0,0.0,11.0,11.0,112.0,1.0,0.0,27.3,16.299999999999997,21.8
126,Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,220.0,1.0,0.0,35.0,28.0,31.5
127,Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,198.0,2.0,0.0,42.8,31.8,37.3
128,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,152.0,0.0,0.0,25.2,15.2,20.2
129,Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,143.0,0.0,1.0,19.3,12.3,15.8
130,Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,123.0,2.0,1.0,28.3,22.3,25.3
131,DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,109.0,0.0,0.0,21.9,10.9,16.4
132,Chris Conley,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,103.0,1.0,0.0,20.3,16.3,18.3
133,JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,103.0,1.0,0.0,21.3,16.3,18.8
134,Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,16.0,10.0,13.0
135,Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,97.0,0.0,0.0,15.7,9.7,12.7
136,Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,95.0,0.0,0.0,17.5,9.5,13.5
137,Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,91.0,1.0,0.0,18.1,15.1,16.6
138,Charles Clay,TE,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,88.0,0.0,0.0,11.8,8.8,10.3
139,Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,88.0,1.0,0.0,18.8,14.8,16.8
140,George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,86.0,0.0,0.0,14.6,8.6,11.6
141,Golden Tate,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,85.0,0.0,0.0,16.5,8.5,12.5
142,Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,84.0,1.0,0.0,19.4,14.4,16.9
143,Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,78.0,1.0,0.0,19.8,13.8,16.8
144,Tyler Eifert,TE,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,74.0,0.0,0.0,13.4,7.4,10.4
145,Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,72.0,0.0,0.0,10.2,7.2,8.7
146,Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,70.0,0.0,0.0,11.0,7.0,9.0
147,Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,69.0,0.0,0.0,9.9,6.9,8.4
148,Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,67.0,0.0,0.0,9.7,6.7,8.2
149,Ryan Griffin,TE,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,66.0,2.0,0.0,22.6,18.6,20.6
150,Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,65.0,1.0,0.0,18.5,12.5,15.5
151,Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,65.0,0.0,0.0,11.5,6.5,9.0
152,Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,65.0,0.0,0.0,11.5,6.5,9.0
153,Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,64.0,0.0,0.0,10.4,6.4,8.4
154,Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,63.0,1.0,0.0,15.3,12.3,13.8
155,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,63.0,1.0,0.0,16.3,12.3,14.3
156,Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,63.0,0.0,0.0,11.3,6.3,8.8
157,Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,62.0,0.0,0.0,11.2,6.2,8.7
158,Jack Doyle,TE,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,61.0,0.0,0.0,10.1,6.1,8.1
159,DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,59.0,0.0,0.0,11.9,5.9,8.9
160,Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,58.0,2.0,0.0,23.8,17.8,20.8
161,Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,58.0,0.0,0.0,12.8,5.8,9.3
162,Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,1.0,0.0,13.5,11.5,12.5
163,John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,54.0,0.0,0.0,10.4,5.4,7.9
164,T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,54.0,0.0,0.0,7.4,5.4,6.4
165,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,53.0,0.0,0.0,12.3,5.3,8.8
