,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
60,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,11.0,47.0,1.0,6.0,7.0,22.0,0.0,0.0,18.9,12.9,15.9
61,Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,17.0,44.0,1.0,1.0,2.0,2.0,0.0,0.0,11.6,10.6,11.1
62,Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,4.4
63,J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.4,4.4
64,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,13.0,43.0,0.0,4.0,4.0,14.0,0.0,1.0,7.699999999999999,3.6999999999999993,5.699999999999999
65,Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,4.3
66,Kenyan Drake,RB,MIA,0.0,0.0,0.0,0.0,0.0,12.0,38.0,0.0,3.0,6.0,34.0,0.0,1.0,8.2,5.199999999999999,6.699999999999999
67,Jordan Howard,RB,PHI,0.0,0.0,0.0,0.0,0.0,11.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
68,David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,11.0,37.0,0.0,6.0,9.0,28.0,1.0,0.0,18.5,12.5,15.5
69,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,12.0,37.0,0.0,1.0,3.0,-3.0,0.0,0.0,4.4,3.4000000000000004,3.9
70,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,9.0,36.0,0.0,7.0,7.0,45.0,0.0,0.0,15.1,8.1,11.6
71,Kerryon Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,20.0,36.0,1.0,1.0,1.0,7.0,0.0,0.0,11.3,10.3,10.8
72,Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,18.0,35.0,0.0,4.0,4.0,28.0,0.0,0.0,10.3,6.3,8.3
73,T.J. Yeldon,RB,BUF,0.0,0.0,0.0,0.0,0.0,8.0,30.0,0.0,2.0,3.0,19.0,0.0,1.0,4.9,2.9000000000000004,3.9
74,Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,7.0,29.0,0.0,4.0,5.0,79.0,0.0,0.0,14.8,10.8,12.8
75,Mike Boone,RB,MIN,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8
76,Justin Jackson,RB,LAC,0.0,0.0,0.0,0.0,0.0,5.0,26.0,0.0,4.0,4.0,4.0,0.0,0.0,7.0,3.0,5.0
77,DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2
78,Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,7.0,9.0,100.0,1.0,0.0,25.1,18.1,21.6
79,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,10.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,7.9,7.9,7.9
80,Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,10.0,19.0,2.0,1.0,1.0,4.0,0.0,0.0,15.3,14.3,14.8
81,Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,0.0,8.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8
82,Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,3.0,8.0,40.0,0.0,0.0,8.8,5.8,7.3
83,Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,1.0,3.0,10.0,0.0,0.0,3.7,2.7,3.2
84,Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,2.0,10.0,0.0,0.0,3.5,2.5,3.0
85,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,3.0,3.0,14.0,0.0,0.0,5.9,2.9,4.4
86,Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0,2.0,2.5
87,Wayne Gallman,RB,NYG,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
88,Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0,2.0,2.5
89,Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,2.0,6.0,0.0,0.0,2.9,1.9,2.4
90,Phillip Dorsett,WR,NWE,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,6.0,7.0,53.0,1.0,0.0,18.5,12.5,15.5
91,D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,2.0,52.0,1.0,0.0,13.4,12.4,12.9
92,Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,9.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,7.1
93,Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,4.0,5.0,27.0,0.0,0.0,7.7,3.7,5.7
94,Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,1.0,9.0,0.0,0.0,2.9,1.9,2.4
95,Johnny Holton,WR,PIT,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
96,Dawson Knox,TE,BUF,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,4.0,67.0,1.0,0.0,16.6,13.6,15.1
97,Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,8.0,12.0,112.0,0.0,0.0,20.0,12.0,16.0
98,Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
99,Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
100,Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,6.0,7.0,75.0,3.0,0.0,32.2,26.2,29.2
101,Mecole Hardman,WR,KAN,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,5.0,97.0,1.0,0.0,18.4,16.4,17.4
102,Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,13.0,14.0,134.0,0.0,0.0,27.1,14.1,20.6
103,Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,6.0,52.0,1.0,0.0,14.8,11.8,13.3
104,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
105,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,7.0,0.0,0.0,3.2,1.2,2.2
106,Reggie Bonnafon,RB,CAR,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
107,Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.5
108,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,1.5,0.5,1.0
109,C.J. Prosise,RB,SEA,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,5.0,38.0,0.0,0.0,9.3,4.3,6.8
110,Alex Armah,FB,CAR,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.6,0.6000000000000001,1.1
111,John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,5.0,51.0,0.0,0.0,9.5,5.5,7.5
112,Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,7.0,27.0,0.0,0.0,7.1,3.1,5.1
113,Darren Sproles,RB,PHI,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
114,Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.0,9.0,46.0,0.0,0.0,10.0,5.0,7.5
115,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,13.0,17.0,183.0,2.0,0.0,43.6,30.6,37.1
116,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,4.0,26.0,0.0,0.0,5.9,2.9,4.4
117,Mike Davis,RB,CHI,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
118,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,22.0,0.0,0.0,4.4,2.4000000000000004,3.4000000000000004
119,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
120,Mohamed Sanu,WR,ATL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,6.0,75.0,0.0,0.0,13.7,7.7,10.7
121,Josh Gordon,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,11.0,83.0,0.0,0.0,14.4,8.4,11.4
122,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
123,Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
124,Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,55.0,1.0,0.0,20.6,17.6,19.1
125,Zach Line,FB,NOR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,Ito Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Derek Watt,FB,LAC,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
128,Brandon Bolden,RB,NWE,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,2.0,3.0,21.0,0.0,0.0,3.9,1.9,2.9000000000000004
129,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,2.0,4.0,26.0,0.0,0.0,4.4,2.4,3.4
130,Sean Mannion,QB,MIN,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
131,Jordan Wilkins,RB,IND,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
132,Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,190.0,3.0,0.0,45.0,37.0,41.0
133,Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,154.0,1.0,0.0,32.4,21.4,26.9
134,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,128.0,1.0,0.0,26.8,18.8,22.8
135,Evan Engram,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,113.0,1.0,0.0,23.3,17.3,20.3
136,Marvin Jones,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,101.0,1.0,0.0,22.1,16.1,19.1
137,Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,101.0,2.0,0.0,33.1,22.1,27.6
138,Marquez Valdes-Scantling,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,99.0,1.0,0.0,21.9,15.9,18.9
139,Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,93.0,0.0,0.0,15.3,9.3,12.3
140,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,89.0,0.0,0.0,15.9,8.9,12.4
141,Kenny Stills,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,89.0,0.0,0.0,12.9,8.9,10.9
142,Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,88.0,2.0,0.0,26.8,20.8,23.8
143,Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,88.0,0.0,1.0,12.8,6.800000000000001,9.8
144,Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,87.0,0.0,0.0,13.7,8.7,11.2
145,Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,83.0,1.0,0.0,22.3,14.3,18.3
146,Darius Slayton,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,82.0,0.0,0.0,11.2,8.2,9.7
147,JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,81.0,1.0,0.0,17.1,14.1,15.6
148,DJ Chark,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,76.0,1.0,0.0,17.6,13.6,15.6
149,Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,75.0,2.0,0.0,25.5,19.5,22.5
150,Jordan Akins,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,73.0,2.0,0.0,22.3,19.3,20.8
151,Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,70.0,1.0,0.0,19.0,13.0,16.0
152,Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,70.0,0.0,0.0,9.0,7.0,8.0
153,Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,68.0,0.0,0.0,12.8,6.8,9.8
154,Preston Williams,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,68.0,0.0,0.0,10.8,6.8,8.8
155,DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,67.0,0.0,0.0,12.7,6.7,9.7
156,D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,67.0,0.0,0.0,8.7,6.7,7.7
157,Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,66.0,2.0,0.0,24.6,18.6,21.6
158,O.J. Howard,TE,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,66.0,0.0,0.0,9.6,6.6,8.1
159,T.Y. Hilton,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,65.0,1.0,0.0,20.5,12.5,16.5
160,Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,64.0,0.0,0.0,10.4,6.4,8.4
161,Delanie Walker,TE,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,64.0,0.0,0.0,13.4,6.4,9.9
162,Sammy Watkins,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,64.0,0.0,0.0,11.4,6.4,8.9
163,Will Dissly,TE,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,62.0,1.0,0.0,18.2,12.2,15.2
164,Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,62.0,1.0,0.0,19.2,12.2,15.7
165,Mack Hollins,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,62.0,0.0,0.0,10.2,6.2,8.2
166,Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,62.0,0.0,0.0,9.2,6.2,7.7
