,Week_id,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
0,2019_9,Jimmy Garoppolo,QB,SFO,317.0,4.0,0.0,37.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88,28.88,28.88
1,2019_9,Russell Wilson,QB,SEA,378.0,5.0,0.0,43.0,29.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,37.22,37.22,37.22
2,2019_9,Kyler Murray,QB,ARI,241.0,2.0,0.0,24.0,17.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,21.04,21.04
3,2019_9,Brandon Allen,QB,DEN,193.0,2.0,0.0,20.0,12.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,17.02,17.02
4,2019_9,Deshaun Watson,QB,HOU,201.0,2.0,0.0,28.0,22.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74,19.74,19.74
5,2019_9,Ryan Fitzpatrick,QB,MIA,288.0,3.0,0.0,36.0,24.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.72,23.72,23.72
6,2019_9,Derek Carr,QB,OAK,289.0,2.0,0.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56,19.56,19.56
7,2019_9,Jacoby Brissett,QB,IND,59.0,0.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,2.76,2.76
8,2019_9,Josh Allen,QB,BUF,160.0,1.0,0.0,20.0,14.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,17.599999999999998,17.599999999999998,17.599999999999998
9,2019_9,Matthew Stafford,QB,DET,406.0,3.0,1.0,41.0,26.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,24.84,24.84,24.84
10,2019_9,Philip Rivers,QB,LAC,294.0,0.0,0.0,28.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,11.76,11.76
11,2019_9,Lamar Jackson,QB,BAL,163.0,1.0,0.0,23.0,17.0,16.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,28.62,28.62,28.62
12,2019_9,Brian Hoyer,QB,IND,168.0,3.0,1.0,26.0,17.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,15.32,15.32,15.32
13,2019_9,Matt Moore,QB,KAN,275.0,1.0,0.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0
14,2019_9,Jameis Winston,QB,TAM,335.0,2.0,0.0,44.0,29.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,20.2,20.2,20.2
15,2019_9,Dak Prescott,QB,DAL,257.0,3.0,1.0,35.0,22.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,21.48,21.48,21.48
16,2019_9,Kirk Cousins,QB,MIN,220.0,3.0,0.0,38.0,19.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,21.3,21.3
17,2019_9,Carson Wentz,QB,PHI,239.0,1.0,0.0,39.0,26.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,15.06,15.06
18,2019_9,Baker Mayfield,QB,CLE,273.0,1.0,0.0,42.0,27.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,17.12,17.12
19,2019_9,Dwayne Haskins,QB,WAS,144.0,0.0,0.0,22.0,15.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,7.16,7.16
20,2019_9,Aaron Rodgers,QB,GNB,161.0,1.0,0.0,35.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,10.94,10.94
21,2019_9,Sam Darnold,QB,NYJ,260.0,1.0,1.0,39.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,12.5
22,2019_9,Kyle Allen,QB,CAR,232.0,2.0,1.0,32.0,17.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.880000000000004,14.880000000000004,14.880000000000004
23,2019_9,Mason Rudolph,QB,PIT,191.0,1.0,1.0,35.0,26.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14,10.14,10.14
24,2019_9,Ryan Tannehill,QB,TEN,331.0,1.0,2.0,39.0,27.0,4.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,23.040000000000003,23.040000000000003,23.040000000000003
25,2019_9,Tom Brady,QB,NWE,285.0,1.0,1.0,46.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
26,2019_9,Daniel Jones,QB,NYG,210.0,1.0,1.0,41.0,26.0,6.0,54.0,0.0,0.0,0.0,0.0,0.0,2.0,11.8,11.8,11.8
27,2019_9,Mitchell Trubisky,QB,CHI,125.0,0.0,0.0,21.0,10.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5
28,2019_9,Gardner Minshew,QB,JAX,309.0,0.0,2.0,47.0,27.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,2.0,7.76,7.76,7.76
29,2019_9,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,19.0,160.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0
30,2019_9,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,24.0,146.0,2.0,3.0,3.0,20.0,1.0,0.0,37.6,34.6,36.1
31,2019_9,Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,23.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,13.9,13.9
32,2019_9,Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,12.0,125.0,1.0,2.0,2.0,3.0,0.0,0.0,20.8,18.8,19.8
33,2019_9,Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,28.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0
34,2019_9,Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,0.0,15.0,115.0,0.0,2.0,3.0,29.0,0.0,1.0,14.4,12.4,13.4
35,2019_9,Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,15.0,110.0,1.0,4.0,4.0,52.0,0.0,0.0,26.2,22.2,24.2
36,2019_9,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,18.0,108.0,0.0,1.0,1.0,22.0,0.0,0.0,14.0,13.0,13.5
37,2019_9,Chris Carson,RB,SEA,0.0,0.0,0.0,0.0,0.0,16.0,105.0,0.0,2.0,3.0,28.0,0.0,1.0,13.3,11.3,12.3
