,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
72,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,15.0,36.0,1.0,2.0,2.0,19.0,0.0,0.0,13.5,11.5,12.5
73,Bo Scarbrough,RB,DET,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,3.4
74,Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,8.0,34.0,0.0,4.0,4.0,18.0,0.0,0.0,9.2,5.2,7.2
75,Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,3.3
76,Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,6.0,33.0,0.0,2.0,2.0,19.0,0.0,0.0,7.199999999999999,5.199999999999999,6.199999999999999
77,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,3.2
78,Mike Boone,RB,MIN,0.0,0.0,0.0,0.0,0.0,11.0,28.0,0.0,1.0,1.0,5.0,0.0,0.0,4.3,3.3,3.8
79,Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,9.0,28.0,1.0,2.0,2.0,9.0,0.0,0.0,11.7,9.7,10.7
80,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,3.0,28.0,1.0,4.0,6.0,31.0,0.0,0.0,15.9,11.9,13.9
81,Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,6.0,7.0,31.0,0.0,0.0,11.8,5.800000000000001,8.8
82,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,17.0,27.0,1.0,1.0,1.0,10.0,0.0,0.0,10.7,9.7,10.2
83,Dalyn Dawkins,RB,TEN,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4
84,Kerrith Whyte,RB,PIT,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2
85,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,20.0,1.0,4.0,4.0,77.0,0.0,1.0,17.7,13.7,15.7
86,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
87,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,3.0,19.0,1.0,3.0,4.0,32.0,0.0,0.0,14.1,11.1,12.6
88,David Moore,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,1.0,2.0,21.0,0.0,1.0,3.0,2.0,2.5
89,N'Keal Harry,WR,NWE,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,3.0,21.0,0.0,0.0,5.9,3.9,4.9
90,Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,2.8,1.8,2.3
91,Travis Homer,RB,SEA,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,6.0,8.0,26.0,0.0,0.0,10.2,4.2,7.2
92,Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,1.0,5.0,0.0,0.0,3.1,2.1,2.6
93,Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,6.0,7.0,32.0,0.0,0.0,22.7,16.7,19.7
94,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,2.0,3.0,11.0,0.0,0.0,4.5,2.5,3.5
95,C.J. Prosise,RB,SEA,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4
96,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4
97,Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4
98,Spencer Ware,RB,KAN,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,2.0,3.0,22.0,0.0,0.0,5.6,3.6,4.6
99,Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.7,-0.7,-0.7
100,Reggie Bonnafon,RB,CAR,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2
101,Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,6.0,6.0,7.0,0.0,0.0,7.9,1.9,4.9
102,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,5.0,6.0,58.0,0.0,0.0,11.9,6.9,9.4
103,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,4.0,4.0,18.0,0.0,0.0,6.9,2.9000000000000004,4.9
104,Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
105,Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,6.0,10.0,64.0,2.0,0.0,25.3,19.3,22.3
106,Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,7.0,7.0,79.0,0.0,0.0,15.8,8.8,12.3
107,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,4.0,25.0,0.0,0.0,6.3,3.3,4.8
108,Kareem Hunt,RB,CLE,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,4.0,4.0,33.0,0.0,0.0,8.1,4.1,6.1
109,Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,6.0,49.0,0.0,0.0,10.6,5.6000000000000005,8.100000000000001
110,Darrell Henderson,RB,LAR,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
111,Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.7999999999999998,0.7999999999999999,1.2999999999999998
112,Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,6.0,32.0,0.0,0.0,7.9,3.9,5.9
113,Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,23.0,0.0,0.0,3.9,2.9,3.4
114,John Ross,WR,CIN,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,13.0,84.0,0.0,0.0,15.0,9.0,12.0
115,De'Lance Turner,RB,MIA,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
116,Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,11.0,117.0,0.0,0.0,20.3,12.3,16.299999999999997
117,Da'Mari Scott,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,11.0,0.0,0.0,2.6,1.6,2.1
118,Greg Ward,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,5.0,71.0,0.0,0.0,11.6,7.6,9.6
119,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,5.0,24.0,0.0,0.0,6.9,2.9,4.9
120,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.6,0.6000000000000001,1.1
121,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,4.0,12.0,0.0,1.0,0.6000000000000001,-0.3999999999999999,0.1
122,Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,17.0,0.0,0.0,4.1,2.1,3.1
123,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,12.0,0.0,0.0,3.5,1.5,2.5
124,John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,53.0,1.0,0.0,12.6,11.6,12.1
125,David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,1.7,0.7,1.2
126,Qadree Ollison,RB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3
127,Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,5.0,0.0,0.0,1.8,0.8,1.3
128,Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
129,Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
130,Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0
131,Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
132,Matt Moore,QB,KAN,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
133,Brian Hoyer,QB,IND,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
134,Tyrod Taylor,QB,LAC,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
135,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,5.0,10.0,71.0,0.0,0.0,11.6,6.6,9.1
136,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,166.0,0.0,0.0,26.6,16.6,21.6
137,Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,136.0,1.0,0.0,31.6,19.6,25.6
138,Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,128.0,2.0,0.0,33.8,24.8,29.3
139,Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,116.0,0.0,1.0,22.6,9.6,16.1
140,DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,111.0,1.0,0.0,22.1,17.1,19.6
141,Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,108.0,0.0,0.0,17.8,10.8,14.3
142,Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,107.0,1.0,0.0,23.7,16.7,20.2
143,Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,104.0,0.0,0.0,19.4,10.4,14.9
144,Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,102.0,0.0,0.0,17.2,10.2,13.7
145,Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,98.0,0.0,0.0,14.8,9.8,12.3
146,Golden Tate,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,96.0,0.0,0.0,15.6,9.6,12.6
147,Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,93.0,2.0,0.0,27.3,21.3,24.3
148,Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,91.0,1.0,0.0,24.1,15.1,19.6
149,Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,86.0,0.0,0.0,15.6,8.6,12.1
150,Jared Cook,TE,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,84.0,2.0,0.0,23.4,20.4,21.9
151,Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,82.0,2.0,0.0,26.2,20.2,23.2
152,Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,82.0,0.0,0.0,15.2,8.2,11.7
153,Tyrell Williams,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,82.0,0.0,0.0,12.2,8.2,10.2
154,Diontae Johnson,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,81.0,1.0,0.0,22.1,14.1,18.1
155,George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,79.0,1.0,0.0,18.9,13.9,16.4
156,Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,76.0,1.0,0.0,19.6,13.6,16.6
157,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,74.0,1.0,0.0,21.4,13.4,17.4
158,Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,74.0,0.0,0.0,14.4,7.4,10.9
159,Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,73.0,0.0,0.0,12.3,7.3,9.8
160,Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,72.0,0.0,0.0,12.2,7.2,9.7
161,Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,72.0,0.0,0.0,12.2,7.2,9.7
162,Tajae Sharpe,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,69.0,2.0,0.0,23.9,18.9,21.4
163,Isaiah Ford,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,68.0,0.0,0.0,11.8,6.8,9.3
164,Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,66.0,1.0,0.0,18.6,12.6,15.6
165,DaeSean Hamilton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,65.0,1.0,0.0,18.5,12.5,15.5
