,Week_id,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
27,2019_6,Daniel Jones,QB,NYG,161.0,1.0,3.0,31.0,15.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.240000000000002,5.240000000000002,5.240000000000002
28,2019_6,Josh Rosen,QB,MIA,85.0,0.0,2.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001
29,2019_6,Marcus Mariota,QB,TEN,63.0,0.0,2.0,18.0,7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.08,-1.08,-1.08
30,2019_6,Jake Elliott,K,PHI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0
31,2019_6,Chris Carson,RB,SEA,0.0,0.0,0.0,0.0,0.0,24.0,124.0,1.0,4.0,4.0,35.0,0.0,0.0,25.9,21.9,23.9
32,2019_6,Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,20.0,122.0,2.0,5.0,6.0,17.0,0.0,1.0,28.9,23.9,26.4
33,2019_6,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,23.0,118.0,0.0,2.0,2.0,18.0,0.0,0.0,15.6,13.6,14.6
34,2019_6,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,26.0,116.0,1.0,1.0,1.0,14.0,0.0,1.0,18.0,17.0,17.5
35,2019_6,Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,28.0,105.0,1.0,5.0,6.0,48.0,0.0,0.0,26.3,21.3,23.8
36,2019_6,Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,14.0,104.0,0.0,4.0,5.0,32.0,1.0,0.0,23.6,19.6,21.6
37,2019_6,Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,0.0,19.0,88.0,0.0,3.0,3.0,30.0,2.0,0.0,26.8,23.8,25.3
38,2019_6,Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,22.0,86.0,0.0,2.0,3.0,27.0,0.0,0.0,13.3,11.3,12.3
39,2019_6,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,17.0,75.0,0.0,1.0,1.0,14.0,0.0,0.0,9.9,8.9,9.4
40,2019_6,Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,20.0,72.0,0.0,6.0,6.0,46.0,0.0,0.0,17.8,11.8,14.8
41,2019_6,Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,15.0,70.0,1.0,2.0,3.0,5.0,0.0,0.0,15.5,13.5,14.5
42,2019_6,Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,14.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,4.3
43,2019_6,Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,52.0,1.0,2.0,2.0,22.0,0.0,0.0,15.4,13.4,14.4
44,2019_6,Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,14.0,50.0,1.0,1.0,1.0,3.0,0.0,0.0,12.3,11.3,11.8
45,2019_6,Jordan Howard,RB,PHI,0.0,0.0,0.0,0.0,0.0,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,4.9,4.9
46,2019_6,Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,11.0,47.0,0.0,4.0,7.0,13.0,0.0,1.0,8.0,4.0,6.0
47,2019_6,Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,18.0,45.0,1.0,2.0,3.0,16.0,0.0,0.0,14.1,12.1,13.1
48,2019_6,LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,8.0,44.0,0.0,2.0,2.0,0.0,0.0,0.0,6.4,4.4,5.4
49,2019_6,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,8.0,44.0,0.0,3.0,3.0,35.0,0.0,0.0,10.9,7.9,9.4
50,2019_6,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,16.0,41.0,1.0,7.0,7.0,78.0,1.0,0.0,30.9,23.9,27.4
51,2019_6,Dalvin Cook,RB,MIN,0.0,0.0,0.0,0.0,0.0,16.0,41.0,1.0,2.0,2.0,13.0,0.0,0.0,13.4,11.4,12.4
52,2019_6,Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
53,2019_6,Kenyan Drake,RB,MIA,0.0,0.0,0.0,0.0,0.0,10.0,40.0,0.0,6.0,9.0,30.0,0.0,0.0,13.0,7.0,10.0
54,2019_6,Darrell Henderson,RB,LAR,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,1.0,2.0,9.0,0.0,0.0,5.8,4.8,5.3
55,2019_6,Jon Hilliman,RB,NYG,0.0,0.0,0.0,0.0,0.0,11.0,38.0,0.0,2.0,2.0,-3.0,0.0,1.0,3.5,1.5,2.5
56,2019_6,Matt Breida,RB,SFO,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,4.0,4.0,27.0,0.0,0.0,10.3,6.300000000000001,8.3
57,2019_6,Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,2.0,2.0,33.0,1.0,0.0,14.7,12.7,13.7
58,2019_6,Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,3.4
59,2019_6,Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,5.0,5.0,42.0,0.0,0.0,12.6,7.6,10.1
60,2019_6,David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,12.0,34.0,1.0,6.0,8.0,68.0,1.0,0.0,28.2,22.2,25.2
61,2019_6,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,2.0,4.0,20.0,1.0,0.0,13.4,11.4,12.4
62,2019_6,Kerryon Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,13.0,34.0,1.0,2.0,4.0,27.0,0.0,0.0,14.1,12.1,13.1
63,2019_6,Mark Walton,RB,MIA,0.0,0.0,0.0,0.0,0.0,6.0,32.0,0.0,5.0,6.0,43.0,0.0,0.0,12.5,7.5,10.0
64,2019_6,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.1
65,2019_6,Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,7.0,8.0,35.0,0.0,0.0,13.6,6.6,10.1
66,2019_6,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,22.0,31.0,1.0,4.0,5.0,26.0,1.0,0.0,21.7,17.7,19.7
67,2019_6,Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0
68,2019_6,Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8
69,2019_6,Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,15.0,28.0,0.0,1.0,3.0,5.0,0.0,0.0,4.3,3.3,3.8
70,2019_6,Brandon Bolden,RB,NWE,0.0,0.0,0.0,0.0,0.0,3.0,23.0,1.0,2.0,2.0,22.0,0.0,0.0,12.5,10.5,11.5
71,2019_6,Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,7.0,11.0,167.0,3.0,0.0,43.5,36.5,40.0
72,2019_6,Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,3.0,4.0,30.0,0.0,0.0,7.8,4.8,6.3
73,2019_6,Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,4.0,6.0,47.0,0.0,0.0,10.4,6.4,8.4
74,2019_6,Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7
75,2019_6,Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6,7.6
76,2019_6,Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,3.0,18.0,0.0,0.0,6.2,3.2,4.7
77,2019_6,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,3.0,4.0,14.0,0.0,0.0,5.8,2.8,4.3
78,2019_6,D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,7.0,10.0,73.0,0.0,0.0,15.6,8.6,12.1
79,2019_6,Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
80,2019_6,Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
81,2019_6,Ted Ginn,WR,NOR,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,6.0,36.0,0.0,0.0,6.8,4.8,5.8
82,2019_6,Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,2.0,3.0,8.0,0.0,0.0,4.0,2.0,3.0
83,2019_6,Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0
84,2019_6,Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,2.0,3.0,29.0,0.0,0.0,5.9,3.9,4.9
85,2019_6,Jamal Agnew,CB,DET,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
86,2019_6,Marquez Valdes-Scantling,WR,GNB,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,2.0,48.0,0.0,0.0,7.7,5.7,6.7
87,2019_6,C.J. Prosise,RB,SEA,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,1.0,3.0,15.0,0.0,1.0,1.2999999999999998,0.2999999999999998,0.7999999999999998
88,2019_6,Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,4.0,6.0,70.0,1.0,0.0,23.8,19.8,21.8
89,2019_6,Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,6.7,6.7,6.7
90,2019_6,Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,1.6,0.6,1.1
91,2019_6,Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,3.0,3.0,86.0,1.0,0.0,18.2,15.2,16.7
92,2019_6,Ito Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
93,2019_6,Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,14.0,1.0,0.0,9.0,8.0,8.5
94,2019_6,Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
95,2019_6,Alex Armah,FB,CAR,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
96,2019_6,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,3.0,20.0,0.0,0.0,4.4,2.4,3.4
97,2019_6,J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,7.0,0.0,0.0,3.1,1.1,2.1
98,2019_6,D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,5.0,69.0,0.0,0.0,11.3,7.300000000000001,9.3
99,2019_6,Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
100,2019_6,De'Anthony Thomas,WR,KAN,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
101,2019_6,Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,5.0,75.0,0.0,0.0,12.8,7.8,10.3
102,2019_6,Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,5.0,22.0,0.0,0.0,11.5,8.5,10.0
103,2019_6,Pharoh Cooper,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,4.0,16.0,0.0,0.0,4.8,1.8,3.3
104,2019_6,Dalyn Dawkins,RB,TEN,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
105,2019_6,Keith Smith,FB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
106,2019_6,Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
107,2019_6,Marqise Lee,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
108,2019_6,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,18.0,0.0,0.0,4.9,1.9,3.4000000000000004
109,2019_6,Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
110,2019_6,Paul Richardson,WR,WAS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2019_6,Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,8.0,57.0,1.0,0.0,17.7,11.7,14.7
112,2019_6,Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,3.0,20.0,0.0,0.0,4.9,1.9,3.4
113,2019_6,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,9.0,9.0,46.0,0.0,0.0,13.5,4.5,9.0
114,2019_6,Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,151.0,0.0,0.0,25.1,15.1,20.1
115,2019_6,Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,125.0,1.0,0.0,23.5,18.5,21.0
116,2019_6,Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,121.0,0.0,0.0,17.1,12.1,14.6
117,2019_6,Austin Hooper,TE,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,117.0,1.0,0.0,25.7,17.7,21.7
118,2019_6,Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,113.0,0.0,0.0,20.3,11.3,15.8
119,2019_6,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,108.0,0.0,0.0,18.8,10.8,14.8
120,2019_6,George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,103.0,0.0,0.0,18.3,10.3,14.3
121,2019_6,Golden Tate,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,102.0,1.0,0.0,22.2,16.2,19.2
122,2019_6,Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,101.0,0.0,0.0,16.1,10.1,13.1
123,2019_6,Hunter Henry,TE,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,100.0,2.0,0.0,30.0,22.0,26.0
124,2019_6,Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,100.0,2.0,0.0,26.0,22.0,24.0
125,2019_6,Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,99.0,0.0,1.0,13.9,7.9,10.9
126,2019_6,Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,98.0,0.0,0.0,15.8,9.8,12.8
127,2019_6,Mike Evans,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,96.0,0.0,0.0,18.6,9.6,14.1
128,2019_6,Auden Tate,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,91.0,0.0,0.0,14.1,9.1,11.6
129,2019_6,Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,89.0,0.0,0.0,16.9,8.9,12.9
130,2019_6,Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,80.0,2.0,0.0,25.0,20.0,22.5
131,2019_6,Alshon Jeffery,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,76.0,1.0,0.0,23.6,13.6,18.6
132,2019_6,Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,76.0,0.0,0.0,11.6,7.6,9.6
133,2019_6,Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,72.0,0.0,0.0,12.2,7.2,9.7
134,2019_6,Darren Fells,TE,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,69.0,0.0,0.0,12.9,6.9,9.9
135,2019_6,Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,69.0,0.0,0.0,12.9,6.9,9.9
136,2019_6,Allen Lazard,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,65.0,1.0,0.0,16.5,12.5,14.5
137,2019_6,Tavon Austin,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,64.0,0.0,0.0,11.4,6.4,8.9
138,2019_6,Demaryius Thomas,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,62.0,0.0,0.0,10.2,6.2,8.2
139,2019_6,Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,0.0,0.0,8.0,6.0,7.0
140,2019_6,Marvin Hall,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,0.0,0.0,6.8,5.8,6.3
141,2019_6,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,58.0,0.0,0.0,9.8,5.8,7.8
142,2019_6,Jason Witten,TE,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,57.0,0.0,0.0,10.7,5.7,8.2
143,2019_6,DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,55.0,0.0,0.0,14.5,5.5,10.0
144,2019_6,Zach Ertz,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,54.0,0.0,1.0,7.4,3.4000000000000004,5.4
145,2019_6,Jakobi Meyers,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,54.0,0.0,0.0,9.4,5.4,7.4
146,2019_6,Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,53.0,0.0,0.0,8.3,5.3,6.8
147,2019_6,Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,52.0,0.0,0.0,9.2,5.2,7.2
148,2019_6,Darrel Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,52.0,0.0,0.0,6.2,5.2,5.7
149,2019_6,Mike Gesicki,TE,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,51.0,0.0,0.0,8.1,5.1,6.6
150,2019_6,Marcedes Lewis,TE,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,0.0,0.0,7.0,5.0,6.0
151,2019_6,Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,48.0,0.0,0.0,8.8,4.8,6.8
152,2019_6,Dallas Goedert,TE,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,48.0,0.0,0.0,9.8,4.8,7.3
153,2019_6,Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,48.0,1.0,0.0,14.8,10.8,12.8
154,2019_6,Cameron Brate,TE,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,47.0,1.0,0.0,12.7,10.7,11.7
155,2019_6,Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,47.0,0.0,0.0,10.7,4.7,7.7
156,2019_6,Ricky Seals-Jones,TE,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,47.0,1.0,0.0,13.7,10.7,12.2
