,Week_id,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
62,2019_2,Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
63,2019_2,Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,15.0,47.0,0.0,4.0,6.0,40.0,0.0,0.0,12.7,8.7,10.7
64,2019_2,Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,47.0,0.0,2.0,2.0,30.0,0.0,0.0,9.7,7.7,8.7
65,2019_2,Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,13.0,45.0,0.0,1.0,3.0,15.0,0.0,0.0,7.0,6.0,6.5
66,2019_2,Kerryon Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,2.0,3.0,47.0,1.0,0.0,16.8,14.8,15.8
67,2019_2,Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,1.0,1.0,10.0,0.0,0.0,5.7,4.7,5.2
68,2019_2,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,16.0,37.0,0.0,2.0,6.0,16.0,0.0,0.0,7.300000000000001,5.300000000000001,6.300000000000001
69,2019_2,Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,4.0,7.0,30.0,0.0,0.0,10.6,6.6,8.6
70,2019_2,Jeff Wilson,RB,SFO,0.0,0.0,0.0,0.0,0.0,10.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,15.4,15.4,15.4
71,2019_2,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,11.0,33.0,1.0,3.0,4.0,12.0,0.0,0.0,13.5,10.5,12.0
72,2019_2,Ito Smith,RB,ATL,0.0,0.0,0.0,0.0,0.0,4.0,32.0,0.0,2.0,3.0,13.0,0.0,0.0,6.5,4.5,5.5
73,2019_2,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.1
74,2019_2,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,2.0,2.0,6.0,0.0,0.0,5.6,3.6,4.6
75,2019_2,Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,10.0,28.0,0.0,3.0,4.0,9.0,0.0,0.0,6.699999999999999,3.7,5.199999999999999
76,2019_2,Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0,3.0,4.0,13.0,1.0,0.0,13.1,10.1,11.6
77,2019_2,Alexander Mattison,RB,MIN,0.0,0.0,0.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
78,2019_2,Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,3.0,3.0,15.0,0.0,0.0,7.0,4.0,5.5
79,2019_2,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,10.0,25.0,1.0,2.0,2.0,7.0,0.0,0.0,11.2,9.2,10.2
80,2019_2,LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,3.0,3.0,0.0,0.0,0.0,5.3,2.3,3.8
81,2019_2,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.3
82,2019_2,Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,3.0,4.0,42.0,0.0,0.0,9.4,6.4,7.9
83,2019_2,Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,4.0,22.0,0.0,1.0,1.0,3.0,0.0,0.0,3.5,2.5,3.0
84,2019_2,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,2.0,2.0,47.0,0.0,0.0,8.8,6.800000000000001,7.800000000000001
85,2019_2,Bennie Fowler,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,5.0,10.0,51.0,0.0,0.0,12.1,7.1,9.6
86,2019_2,Kenyan Drake,RB,MIA,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,5.0,6.0,29.0,0.0,0.0,9.8,4.8,7.3
87,2019_2,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,2.0,5.0,7.0,0.0,0.0,4.5,2.5,3.5
88,2019_2,Jordan Howard,RB,PHI,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,1.0,1.0,8.0,0.0,0.0,3.6,2.6,3.1
89,2019_2,Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,1.0,1.0,13.0,0.0,0.0,4.1,3.1,3.6
90,2019_2,Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,3.0,5.0,10.0,0.0,0.0,5.7,2.7,4.2
91,2019_2,Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,1.0,1.0,3.0,0.0,0.0,2.9000000000000004,1.9,2.4000000000000004
92,2019_2,Mark Walton,RB,MIA,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,2.0,12.0,0.0,0.0,3.7,2.7,3.2
93,2019_2,Taylor Gabriel,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,2.0,11.0,0.0,0.0,3.5,2.5,3.0
94,2019_2,David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,7.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,8.4,7.4,7.9
95,2019_2,Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,5.0,6.0,24.0,0.0,0.0,8.5,3.5,6.0
96,2019_2,Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1
97,2019_2,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,3.0,4.0,19.0,1.0,0.0,11.9,8.9,10.4
98,2019_2,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,1.0,2.0,5.0,0.0,0.0,2.4,1.4,1.9
99,2019_2,Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
100,2019_2,Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,1.0,1.0,5.0,0.0,0.0,2.4,1.4,1.9
101,2019_2,DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,2.0,2.0,26.0,0.0,0.0,5.5,3.5,4.5
102,2019_2,Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,2.0,2.0,33.0,0.0,0.0,6.2,4.2,5.2
103,2019_2,C.J. Anderson,RB,DET,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
104,2019_2,D'Ernest Johnson,RB,CLE,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,3.0,4.0,42.0,0.0,0.0,8.0,5.0,6.5
105,2019_2,Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,3.0,5.0,48.0,0.0,0.0,8.6,5.6,7.1
106,2019_2,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,1.0,1.0,16.0,0.0,0.0,3.3,2.3,2.8
107,2019_2,C.J. Prosise,RB,SEA,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,3.0,13.0,0.0,0.0,5.0,2.0,3.5
108,2019_2,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,5.0,7.0,86.0,1.0,0.0,20.3,15.3,17.8
109,2019_2,Kalen Ballage,RB,MIA,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,1.0,5.0,6.0,0.0,0.0,2.2,1.2,1.7
110,2019_2,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,3.0,7.0,0.0,0.0,2.3,1.2999999999999998,1.7999999999999998
111,2019_2,Kyle Juszczyk,RB,SFO,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,5.0,0.0,0.0,2.1,1.1,1.6
112,2019_2,Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,9.0,120.0,0.0,0.0,17.6,12.6,15.1
113,2019_2,Antonio Brown,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,8.0,56.0,1.0,0.0,16.1,12.1,14.1
114,2019_2,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,10.0,0.0,0.0,2.4,1.4,1.9
115,2019_2,Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,40.0,1.0,0.0,12.4,10.4,11.4
116,2019_2,Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,9.0,0.0,0.0,3.3,1.3,2.3
117,2019_2,James Develin,FB,NWE,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
118,2019_2,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,2.5,0.5,1.5
119,2019_2,Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,8.0,48.0,0.0,0.0,10.1,5.1,7.6
120,2019_2,Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
121,2019_2,Brandin Cooks,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,4.0,74.0,1.0,0.0,16.6,13.6,15.1
122,2019_2,Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,15.0,0.0,0.0,3.7,1.7,2.7
123,2019_2,J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
124,2019_2,Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,13.0,91.0,0.0,0.0,14.3,9.3,11.8
125,2019_2,Mike Davis,RB,CHI,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
126,2019_2,Patrick DiMarco,FB,BUF,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.4,0.4,0.9
127,2019_2,Julian Edelman,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,51.0,0.0,0.0,9.2,5.199999999999999,7.199999999999999
128,2019_2,Adam Humphries,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,-1.0,0.0,0.0,2.0,0.0,1.0
129,2019_2,Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
130,2019_2,Gerald Everett,TE,LAR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,21.0,0.0,0.0,5.1,2.1,3.6
131,2019_2,Jakeem Grant,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,-4.0,0.0,3.0,7.0,22.0,0.0,0.0,4.800000000000001,1.8000000000000005,3.3000000000000003
132,2019_2,Demarcus Robinson,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,172.0,2.0,0.0,35.2,29.2,32.2
133,2019_2,Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,161.0,1.0,0.0,28.1,22.1,25.1
134,2019_2,Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,122.0,0.0,0.0,22.2,12.2,17.2
135,2019_2,Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,121.0,1.0,0.0,26.1,18.1,22.1
136,2019_2,Kenny Golladay,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,117.0,1.0,0.0,25.7,17.7,21.7
137,2019_2,Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,114.0,0.0,0.0,17.4,11.4,14.4
138,2019_2,Mark Andrews,TE,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,112.0,1.0,0.0,25.2,17.2,21.2
139,2019_2,John Ross,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,112.0,1.0,0.0,21.2,17.2,19.2
140,2019_2,Greg Olsen,TE,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,110.0,0.0,0.0,17.0,11.0,14.0
141,2019_2,Nelson Agholor,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,107.0,1.0,0.0,24.7,16.7,20.7
142,2019_2,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,107.0,1.0,0.0,23.7,16.7,20.2
143,2019_2,Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,106.0,0.0,0.0,17.6,10.6,14.1
144,2019_2,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,106.0,2.0,0.0,27.6,22.6,25.1
145,2019_2,Calvin Ridley,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,105.0,1.0,0.0,24.5,16.5,20.5
146,2019_2,Larry Fitzgerald,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,104.0,0.0,0.0,15.4,10.4,12.9
147,2019_2,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,98.0,0.0,0.0,17.8,9.8,13.8
148,2019_2,Emmanuel Sanders,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,98.0,1.0,0.0,26.8,15.8,21.3
149,2019_2,D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,89.0,0.0,0.0,17.9,8.9,13.4
150,2019_2,Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,89.0,0.0,0.0,18.9,8.9,13.9
151,2019_2,Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,86.0,0.0,0.0,16.6,8.6,12.6
152,2019_2,JuJu Smith-Schuster,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,84.0,0.0,0.0,13.4,8.4,10.9
153,2019_2,Cole Beasley,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,83.0,0.0,0.0,12.3,8.3,10.3
154,2019_2,Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,83.0,0.0,0.0,11.3,8.3,9.8
155,2019_2,Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,81.0,0.0,0.0,12.1,8.1,10.1
156,2019_2,Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,79.0,0.0,0.0,17.9,7.9,12.9
