,week_id,unique_id,player_name,position,injury_status,predicted,actual,performance,performance_difference
2211,2019_14,boscarbrough,Bo Scarbrough,rb,0,8.5788576413,8.0,1,-0.5788576413000008
2212,2019_14,noahfant,Noah Fant,bench,0,8.552430635,21.3,0,12.747569365
2213,2019_14,zachpascal,Zach Pascal,bench,0,11.382146903,20.4,0,9.017853096999998
2214,2019_14,jameswashington,James Washington,bench,0,10.900276086000002,7.300000000000001,1,-3.600276086000001
2215,2019_14,ezekielelliott,Ezekiel Elliott,rb,0,18.83005973,23.3,0,4.469940270000002
2216,2019_14,deandrehopkins,DeAndre Hopkins,wr,1,17.018723064,26.2,0,9.181276936
2217,2019_14,joemixon,Joe Mixon,rb,0,13.864591144,27.6,0,13.735408856000001
2218,2019_14,calvinridley,Calvin Ridley,flex,1,13.1530502468,18.6,0,5.446949753200002
2219,2019_14,deshaunwatson,Deshaun Watson,qb,0,19.463372322,28.08,0,8.616627677999997
2220,2019_14,jarvislandry,Jarvis Landry,wr,1,14.797598654,11.6,1,-3.197598654
2221,2019_14,ronaldjonesii,Ronald Jones II,bench,0,9.234086017,9.9,0,0.6659139830000012
2222,2019_14,dkmetcalf,DK Metcalf,flex,0,13.0977624585,13.8,0,0.7022375415000006
2223,2019_14,philiprivers,Philip Rivers,bench,0,14.7204787019,24.56,0,9.8395212981
2224,2019_14,deseanjackson,DeSean Jackson,ir,0,0.0,0.0,1,0.0
2225,2019_14,carloshyde,Carlos Hyde,bench,0,11.034420665600004,9.8,1,-1.2344206656000036
2226,2019_14,jasonwitten,Jason Witten,te,0,8.115155642000001,8.7,0,0.584844357999998
2227,2019_14,demaryiusthomas,Demaryius Thomas,bench,1,8.280900390000001,10.8,0,2.5190996099999996
2228,2019_14,kadensmith,Kaden Smith,bench,0,9.841695569,2.9,1,-6.941695569
2229,2019_14,davanteadams,Davante Adams,wr,0,16.964162144000003,8.100000000000001,1,-8.864162144000002
2230,2019_14,dalvincook,Dalvin Cook,rb,0,23.422816493000003,15.5,1,-7.922816493000003
2231,2019_14,kennygolladay,Kenny Golladay,wr,0,14.127346661,17.8,0,3.672653339
2232,2019_14,tarikcohen,Tarik Cohen,rb,0,10.924272076,9.1,1,-1.8242720759999997
2233,2019_14,milessanders,Miles Sanders,flex,1,16.340711891,10.9,1,-5.440711891000001
2234,2019_14,christiankirk,Christian Kirk,flex,0,12.4960576283,16.9,0,4.403942371699998
2235,2019_14,roycefreeman,Royce Freeman,bench,0,8.580868279,11.2,0,2.6191317209999987
2236,2019_14,darrenwaller,Darren Waller,te,1,14.062032806,11.2,1,-2.862032806
2237,2019_14,joshallen,Josh Allen,bench,0,18.740664978,10.74,1,-8.000664978000001
2238,2019_14,sterlingshepard,Sterling Shepard,bench,0,13.270262616099998,7.6,1,-5.670262616099999
2239,2019_14,deebosamuel,Deebo Samuel,bench,0,11.0443198106,15.900000000000002,0,4.855680189400003
2240,2019_14,dariusslayton,Darius Slayton,bench,0,13.300930072,32.4,0,19.099069928
2241,2019_14,jaredgoff,Jared Goff,qb,0,14.3986340996,16.12,0,1.7213659004000004
2242,2019_14,derrickhenry,Derrick Henry,rb,0,18.817596998,23.9,0,5.0824030019999995
2243,2019_14,georgekittle,George Kittle,flex,0,17.158086114,18.7,0,1.5419138859999997
2244,2019_14,amaricooper,Amari Cooper,wr,0,15.049035519,20.3,0,5.2509644810000005
2245,2019_14,zachertz,Zach Ertz,te,1,14.473268047,30.1,0,15.626731953000002
2246,2019_14,devontafreeman,Devonta Freeman,rb,0,16.448605328,19.4,0,2.9513946719999993
2247,2019_14,a.j.green,A.J. Green,ir,1,0.0,0.0,1,0.0
2248,2019_14,drewbrees,Drew Brees,bench,0,16.1308720181,40.06,0,23.929127981900002
2249,2019_14,emmanuelsanders,Emmanuel Sanders,wr,0,11.977581828000002,34.1,0,22.122418172
2250,2019_14,leseanmccoy,LeSean McCoy,bench,0,12.346095228,5.300000000000001,1,-7.046095227999999
2251,2019_14,austinekeler,Austin Ekeler,flex,0,15.028621735,31.300000000000004,0,16.271378265000003
2252,2019_14,terrymclaurin,Terry McLaurin,bench,1,10.936475147,15.7,0,4.763524853
2253,2019_14,jameiswinston,Jameis Winston,qb,1,18.298559974,34.74,0,16.441440026000002
2254,2019_14,davidmontgomery,David Montgomery,bench,0,10.766135493,6.6,1,-4.1661354930000005
2255,2019_14,randallcobb,Randall Cobb,bench,0,9.9778253462,6.3,1,-3.6778253461999997
2256,2019_15,saquonbarkley,Saquon Barkley,rb,0,20.074083927,30.300000000000004,0,10.225916073000004
2257,2019_15,alvinkamara,Alvin Kamara,rb,0,18.622884473,13.900000000000002,1,-4.722884472999997
2258,2019_15,jameswhite,James White,flex,0,15.264690876,15.2,1,-0.06469087600000023
2259,2019_15,tylerboyd,Tyler Boyd,wr,0,12.8289588277,5.6,1,-7.2289588277
2260,2019_15,austinhooper,Austin Hooper,ir,0,13.312205852,5.0,1,-8.312205852
2261,2019_15,michaelgallup,Michael Gallup,flex,0,12.494141341,1.6,1,-10.894141341000001
2262,2019_15,marquisebrown,Marquise Brown,bench,1,9.461330762,14.5,0,5.038669238000001
2263,2019_15,courtlandsutton,Courtland Sutton,wr,0,14.5096452686,11.9,1,-2.6096452685999996
2264,2019_15,tombrady,Tom Brady,bench,0,17.071347101600004,12.92,1,-4.151347101600004
2265,2019_15,devanteparker,DeVante Parker,bench,0,13.981115216,23.2,0,9.218884784
2266,2019_15,willfullerv,Will Fuller V,bench,1,13.368606346,11.1,1,-2.2686063460000003
2267,2019_15,jaredcook,Jared Cook,te,0,11.526436834999998,9.4,1,-2.126436834999998
2268,2019_15,johnrossiii,John Ross III,bench,0,8.413822708,4.4,1,-4.013822707999999
2269,2019_15,ryantannehill,Ryan Tannehill,qb,0,19.085690765000003,24.16,0,5.074309234999998
2270,2019_15,davidjohnson,David Johnson,bench,0,6.583083162,0.6000000000000001,1,-5.983083162
2271,2019_15,brandincooks,Brandin Cooks,flex,0,6.7266125219,8.600000000000001,0,1.8733874781000015
2272,2019_15,mikeevans,Mike Evans,wr,1,0.0,0.0,1,0.0
2273,2019_15,markingramii,Mark Ingram II,rb,0,15.857720016999998,23.6,0,7.742279983000003
2274,2019_15,alexandermattison,Alexander Mattison,bench,0,0.0,0.0,1,0.0
2275,2019_15,kylermurray,Kyler Murray,qb,0,19.119837922,16.36,1,-2.759837921999999
2276,2019_15,t.y.hilton,T.Y. Hilton,ir,0,13.947319643,6.5,1,-7.447319643
2277,2019_15,jamisoncrowder,Jamison Crowder,flex,0,11.255399692,27.0,0,15.744600308
2278,2019_15,damienwilliams,Damien Williams,bench,0,0.0,0.0,1,0.0
2279,2019_15,jacobhollister,Jacob Hollister,te,0,9.577616128,5.300000000000001,1,-4.277616128
