,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
36,David Blough,QB,DET,122.0,0.0,1.0,29.0,12.0,2.0,11.0,0.0,1.0,1.0,19.0,1.0,0.0,12.88,11.88,12.38
37,Matt Haack,P,MIA,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,Sean Mannion,QB,MIN,126.0,0.0,2.0,21.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.96,-0.96,-0.96
39,Will Grier,QB,CAR,4.0,0.0,1.0,8.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.34,-3.34,-3.34
40,Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,32.0,211.0,3.0,0.0,0.0,0.0,0.0,0.0,39.1,39.1,39.1
41,Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,26.0,162.0,2.0,1.0,1.0,14.0,0.0,0.0,30.6,29.6,30.1
42,Mike Boone,RB,MIN,0.0,0.0,0.0,0.0,0.0,17.0,148.0,1.0,2.0,3.0,12.0,0.0,0.0,24.0,22.0,23.0
43,Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,21.0,130.0,0.0,1.0,1.0,2.0,0.0,1.0,12.2,11.2,11.7
44,Damien Williams,RB,KAN,0.0,0.0,0.0,0.0,0.0,12.0,124.0,2.0,4.0,7.0,30.0,0.0,0.0,31.4,27.4,29.4
45,Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,18.0,122.0,1.0,3.0,5.0,2.0,1.0,0.0,27.4,24.4,25.9
46,David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,23.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,17.3
47,Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,11.0,106.0,0.0,2.0,2.0,10.0,0.0,1.0,11.6,9.6,10.6
48,Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,25.0,100.0,0.0,2.0,6.0,43.0,0.0,0.0,16.3,14.3,15.3
49,Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,17.0,92.0,1.0,3.0,4.0,25.0,0.0,0.0,20.7,17.7,19.2
50,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,18.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,15.1,15.1,15.1
51,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,13.0,78.0,0.0,1.0,4.0,0.0,0.0,1.0,6.8,5.8,6.3
52,Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,15.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,19.7
53,DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,17.0,77.0,0.0,8.0,9.0,55.0,0.0,0.0,21.2,13.2,17.2
54,Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,18.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
55,Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,20.0,68.0,0.0,2.0,2.0,21.0,0.0,0.0,10.9,8.9,9.9
56,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,6.5
57,Travis Homer,RB,SEA,0.0,0.0,0.0,0.0,0.0,10.0,62.0,0.0,5.0,5.0,30.0,0.0,0.0,14.2,9.2,11.7
58,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,17.0,61.0,0.0,1.0,1.0,14.0,0.0,0.0,8.5,7.5,8.0
59,Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,12.0,60.0,1.0,3.0,4.0,23.0,0.0,0.0,17.3,14.3,15.8
60,Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,14.0,60.0,0.0,1.0,2.0,5.0,0.0,0.0,7.5,6.5,7.0
61,Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,0.0,18.0,58.0,0.0,2.0,4.0,15.0,0.0,0.0,9.3,7.3,8.3
62,Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,10.0,57.0,2.0,1.0,2.0,16.0,0.0,0.0,20.3,19.3,19.8
63,Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,19.0,54.0,3.0,4.0,6.0,84.0,0.0,0.0,35.8,31.8,33.8
64,Kerryon Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,11.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,11.3
65,Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,18.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3,5.3
66,Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,9.0,52.0,0.0,3.0,5.0,-1.0,0.0,0.0,8.100000000000001,5.1000000000000005,6.6000000000000005
67,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,6.0,48.0,0.0,1.0,1.0,6.0,0.0,0.0,6.4,5.4,5.9
68,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,9.0,46.0,0.0,9.0,11.0,43.0,0.0,0.0,17.9,8.899999999999999,13.4
69,Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,14.0,46.0,1.0,6.0,7.0,76.0,0.0,0.0,24.2,18.2,21.2
70,Bo Scarbrough,RB,DET,0.0,0.0,0.0,0.0,0.0,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,4.2
71,Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,16.0,41.0,0.0,5.0,5.0,36.0,0.0,0.0,12.7,7.699999999999999,10.2
72,Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,13.0,41.0,0.0,1.0,2.0,1.0,0.0,0.0,5.199999999999999,4.199999999999999,4.699999999999999
73,Taiwan Jones,RB,HOU,0.0,0.0,0.0,0.0,0.0,9.0,40.0,0.0,1.0,1.0,9.0,0.0,0.0,5.9,4.9,5.4
74,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,10.0,39.0,1.0,1.0,2.0,10.0,0.0,0.0,11.9,10.9,11.4
75,Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,8.0,39.0,2.0,2.0,3.0,18.0,0.0,0.0,19.7,17.7,18.7
76,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,7.0,34.0,0.0,3.0,5.0,22.0,0.0,0.0,8.6,5.6,7.1
77,Marshawn Lynch,RB,SEA,0.0,0.0,0.0,0.0,0.0,12.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,9.4,9.4,9.4
78,Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,10.0,33.0,0.0,5.0,9.0,52.0,1.0,0.0,19.5,14.5,17.0
79,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,2.0,33.0,1.0,5.0,5.0,102.0,0.0,0.0,24.5,19.5,22.0
80,Isaiah McKenzie,WR,BUF,0.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,2.0,5.0,7.0,0.0,0.0,5.7,3.7,4.7
81,Devine Ozigbo,RB,JAX,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,3.0,5.0,23.0,0.0,0.0,8.0,5.0,6.5
82,Bilal Powell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.7
83,Malcolm Brown,RB,LAR,0.0,0.0,0.0,0.0,0.0,9.0,26.0,1.0,1.0,1.0,6.0,0.0,0.0,10.2,9.2,9.7
84,Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,3.0,4.0,16.0,0.0,0.0,7.2,4.2,5.7
85,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,0.0,0.0,9.0,26.0,1.0,7.0,10.0,72.0,0.0,0.0,22.8,15.8,19.3
86,Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,6.0,22.0,0.0,3.0,4.0,14.0,0.0,0.0,6.6,3.6,5.1
87,Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1
88,Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,11.0,21.0,0.0,4.0,5.0,48.0,0.0,0.0,10.9,6.9,8.9
89,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,9.0,10.0,44.0,0.0,0.0,15.4,6.4,10.9
90,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,2.0,2.0,39.0,0.0,0.0,7.9,5.9,6.9
91,Vyncint Smith,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,3.0,4.0,36.0,0.0,0.0,8.6,5.6,7.1
92,T.J. Yeldon,RB,BUF,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,3.0,4.0,24.0,0.0,0.0,7.2,4.2,5.7
93,Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,4.0,17.0,0.0,1.0,1.0,-4.0,0.0,0.0,2.3,1.2999999999999998,1.7999999999999998
94,Matt Breida,RB,SFO,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
95,Samaje Perine,RB,MIA,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
96,Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4
97,Deonte Harris,WR/RS,NOR,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
98,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3
99,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,5.0,6.0,45.0,0.0,0.0,16.7,11.7,14.2
100,Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,1.0,2.0,7.0,0.0,0.0,2.8,1.8,2.3
101,Isaiah Ford,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,7.0,9.0,54.0,0.0,0.0,13.5,6.5,10.0
102,John Franklin,WR,TAM,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1
103,Justin Jackson,RB,LAC,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1
104,Chris Thompson,RB,WAS,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,3.0,0.0,0.0,0.0,2.1,1.1,1.6
105,Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,2.0,4.0,25.0,0.0,0.0,5.5,3.5,4.5
106,Tyler Ervin,RB,GNB,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,3.0,5.0,0.0,0.0,2.5,1.5,2.0
107,N'Keal Harry,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,3.0,7.0,29.0,0.0,0.0,6.8,3.8,5.3
108,Qadree Ollison,RB,ATL,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
109,Dexter Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
110,Robert Woods,WR,LAR,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,7.0,12.0,67.0,1.0,0.0,20.6,13.6,17.1
111,Ryan Nall,RB,CHI,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8
112,George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,7.0,86.0,0.0,0.0,16.299999999999997,9.3,12.8
113,Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
114,Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
115,Amari Cooper,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,5.0,92.0,0.0,0.0,13.8,9.8,11.8
116,Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,7.0,10.0,60.0,0.0,0.0,13.6,6.6,10.1
117,Nick Scott,S,LAR,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
118,Alex Erickson,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,4.0,16.0,0.0,0.0,3.1,2.1,2.6
119,Buddy Howell,RB,HOU,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
120,Wendell Smallwood,RB,WAS,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
121,Javorius Allen,RB,NYG,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,9.0,0.0,0.0,2.3,1.3,1.8
122,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
123,C.J. Ham,FB,MIN,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
124,Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,45.0,1.0,0.0,11.9,10.9,11.4
125,Kareem Hunt,RB,CLE,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,4.0,32.0,0.0,0.0,6.6,3.6,5.1
126,Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
127,Zach Pascal,WR,IND,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,10.0,0.0,0.0,2.4,1.4,1.9
128,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,3.0,33.0,1.0,1.0,10.7,7.699999999999999,9.2
129,Reggie Bonnafon,RB,CAR,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,39.0,0.0,0.0,6.2,4.2,5.2
130,Senorise Perry,RB,BUF,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4,0.4,0.9
131,Mike Davis,RB,CAR,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
132,Anthony Levine,DB/LB,BAL,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
133,Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,12.0,71.0,0.0,0.0,16.3,7.3,11.8
134,Dwayne Washington,RB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
135,Trace McSorley,QB,BAL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
136,De'Anthony Thomas,WR/RS,BAL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
137,Kerrith Whyte,RB,PIT,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
138,Jordan Berry,P,PIT,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0
139,Alec Ingold,FB,OAK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Chris Moore,WR/RS,BAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Willie Snead,WR/RS,BAL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,22.0,0.0,0.0,5.2,2.2,3.7
142,Chase Edmonds,RB,ARI,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
143,Keith Smith,FB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
144,John Ross,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,2.0,5.0,42.0,0.0,0.0,6.0,4.0,5.0
145,Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,2.0,-4.0,0.0,1.0,1.0,8.0,0.0,0.0,1.4,0.4,0.9
146,Steven Sims,WR,WAS,0.0,0.0,0.0,0.0,0.0,1.0,-6.0,0.0,5.0,8.0,81.0,1.0,0.0,18.5,13.5,16.0
147,Diontae Spencer,WR,DEN,0.0,0.0,0.0,0.0,0.0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.8,-0.8
148,DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,137.0,0.0,0.0,21.7,13.7,17.7
149,Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,134.0,1.0,0.0,24.4,19.4,21.9
150,A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,124.0,1.0,0.0,22.4,18.4,20.4
151,Duke Williams,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,108.0,0.0,0.0,16.8,10.8,13.8
152,Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,107.0,0.0,0.0,16.7,10.7,13.7
153,Hunter Renfrow,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,102.0,1.0,0.0,22.2,16.2,19.2
154,Cooper Kupp,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,99.0,1.0,0.0,22.9,15.9,19.4
155,Michael Gallup,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,98.0,3.0,0.0,32.8,27.8,30.3
156,Kaden Smith,TE,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,98.0,0.0,0.0,17.8,9.8,13.8
157,Brandon Zylstra,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,96.0,0.0,0.0,15.6,9.6,12.6
158,Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,93.0,1.0,0.0,22.3,15.3,18.8
159,Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,84.0,1.0,0.0,22.4,14.4,18.4
160,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,82.0,1.0,0.0,23.2,14.2,18.7
161,Jarvis Landry,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,82.0,1.0,0.0,16.2,14.2,15.2
162,Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,81.0,1.0,0.0,17.1,14.1,15.6
163,Randall Cobb,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,81.0,0.0,0.0,13.1,8.1,10.6
164,D.K. Metcalf,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,81.0,1.0,0.0,20.1,14.1,17.1
165,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,78.0,0.0,0.0,14.8,7.8,11.3
