,Player,Pos,Tm,Passingyds,Passingtd,Int,Passingatt,Cmp,Rushingatt,Rushingyds,Rushingtd,Rec,Tgt,Receivingyds,Receivingtd,Fl,Pprfantasypoints,Standardfantasypoints,Halfpprfantasypoints
12,Ryan Fitzpatrick,QB,MIA,279.0,2.0,0.0,41.0,23.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,20.46,20.46,20.46
13,Derek Carr,QB,OAK,267.0,1.0,0.0,36.0,22.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,15.88,15.88
14,Ryan Tannehill,QB,TEN,279.0,2.0,1.0,36.0,22.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,24.16,24.16,24.16
15,Deshaun Watson,QB,HOU,243.0,2.0,2.0,27.0,19.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,16.919999999999998,16.919999999999998,16.919999999999998
16,Jimmy Garoppolo,QB,SFO,200.0,1.0,0.0,34.0,22.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,12.6
17,Baker Mayfield,QB,CLE,247.0,2.0,1.0,43.0,30.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.980000000000004,16.980000000000004,16.980000000000004
18,Eli Manning,QB,NYG,283.0,2.0,3.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,13.32,13.32
19,Johnny Hekker,P,LAR,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
20,Tom Brady,QB,NWE,128.0,2.0,0.0,29.0,15.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.920000000000002,12.920000000000002,12.920000000000002
21,Sam Darnold,QB,NYJ,218.0,2.0,1.0,32.0,18.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,13.82,13.82,13.82
22,Jared Goff,QB,LAR,284.0,2.0,1.0,51.0,33.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56,17.56,17.56
23,Alex Tanney,QB,NYG,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04
24,Aaron Rodgers,QB,GNB,203.0,1.0,0.0,33.0,16.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,14.419999999999998,14.419999999999998,14.419999999999998
25,Philip Rivers,QB,LAC,307.0,1.0,3.0,39.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.280000000000001,8.280000000000001,8.280000000000001
26,Jacoby Brissett,QB,IND,165.0,0.0,0.0,34.0,18.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,7.3
27,Josh Allen,QB,BUF,139.0,1.0,1.0,25.0,13.0,7.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,16.36,16.36,16.36
28,Mitchell Trubisky,QB,CHI,334.0,1.0,2.0,53.0,29.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,16.259999999999998,16.259999999999998,16.259999999999998
29,Kyle Allen,QB,CAR,277.0,1.0,3.0,41.0,25.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.579999999999998,11.579999999999998,11.579999999999998
30,David Blough,QB,DET,260.0,0.0,2.0,43.0,24.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3
31,Drew Lock,QB,DEN,208.0,0.0,1.0,40.0,18.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.620000000000001,6.620000000000001,6.620000000000001
32,Devlin Hodges,QB,PIT,202.0,1.0,4.0,38.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,4.48,4.48
33,Robert Griffin,QB,BAL,0.0,0.0,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
34,Brett Kern,P,TEN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Christian McCaffrey,RB,CAR,0.0,0.0,0.0,1.0,0.0,19.0,87.0,2.0,8.0,10.0,88.0,0.0,0.0,37.5,29.5,33.5
36,Andy Dalton,QB,CIN,151.0,1.0,4.0,31.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.139999999999999,2.139999999999999,2.139999999999999
37,Josh Gordon,WR,SEA,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,58.0,0.0,0.0,4.8,3.8,4.3
38,Kenyan Drake,RB,ARI,0.0,0.0,0.0,0.0,0.0,22.0,137.0,4.0,1.0,1.0,9.0,0.0,0.0,39.6,38.6,39.1
39,Joe Mixon,HB,CIN,0.0,0.0,0.0,0.0,0.0,25.0,136.0,0.0,3.0,3.0,20.0,0.0,0.0,18.6,15.6,17.1
40,Chris Carson,RB,SEA,0.0,0.0,0.0,0.0,0.0,24.0,133.0,2.0,1.0,2.0,4.0,0.0,0.0,26.7,25.7,26.2
41,Tony Pollard,RB,DAL,0.0,0.0,0.0,0.0,0.0,12.0,131.0,1.0,2.0,2.0,12.0,0.0,0.0,22.3,20.3,21.3
42,Nick Chubb,RB,CLE,0.0,0.0,0.0,0.0,0.0,17.0,127.0,1.0,3.0,3.0,21.0,0.0,0.0,23.8,20.8,22.3
43,Miles Sanders,RB,PHI,0.0,0.0,0.0,0.0,0.0,19.0,122.0,1.0,6.0,6.0,50.0,1.0,0.0,35.2,29.2,32.2
44,Ezekiel Elliott,RB,DAL,0.0,0.0,0.0,0.0,0.0,24.0,117.0,2.0,3.0,4.0,43.0,0.0,0.0,31.0,28.0,29.5
45,Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,24.0,112.0,2.0,4.0,5.0,31.0,0.0,0.0,30.3,26.3,28.3
46,Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,26.0,104.0,1.0,0.0,0.0,0.0,0.0,0.0,16.4,16.4,16.4
47,Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,24.0,89.0,0.0,2.0,3.0,20.0,0.0,0.0,12.9,10.9,11.9
48,Sony Michel,RB,NWE,0.0,0.0,0.0,0.0,0.0,19.0,89.0,0.0,1.0,2.0,14.0,0.0,0.0,11.3,10.3,10.8
49,Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,21.0,87.0,0.0,2.0,2.0,1.0,0.0,0.0,10.8,8.799999999999999,9.8
50,Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,21.0,87.0,0.0,2.0,3.0,2.0,0.0,1.0,8.899999999999999,6.899999999999999,7.899999999999999
51,Derrick Henry,RB,TEN,0.0,0.0,0.0,0.0,0.0,21.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,8.6,8.6
52,Mark Ingram,RB,BAL,0.0,0.0,0.0,0.0,0.0,13.0,76.0,1.0,1.0,2.0,10.0,1.0,0.0,21.6,20.6,21.1
53,Alvin Kamara,RB,NOR,0.0,0.0,0.0,0.0,0.0,14.0,66.0,0.0,5.0,5.0,23.0,0.0,0.0,13.9,8.899999999999999,11.4
54,Adrian Peterson,RB,WAS,0.0,0.0,0.0,0.0,0.0,16.0,66.0,1.0,3.0,3.0,25.0,0.0,0.0,18.1,15.1,16.6
55,Jonnu Smith,TE,TEN,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,5.0,5.0,60.0,0.0,0.0,16.7,11.7,14.2
56,Mike Boone,RB,MIN,0.0,0.0,0.0,0.0,0.0,13.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,17.6,17.6,17.6
57,Raheem Mostert,RB,SFO,0.0,0.0,0.0,0.0,0.0,14.0,54.0,1.0,1.0,2.0,5.0,0.0,1.0,10.9,9.9,10.4
58,Rex Burkhead,RB,NWE,0.0,0.0,0.0,0.0,0.0,6.0,53.0,1.0,2.0,2.0,6.0,0.0,0.0,13.9,11.9,12.9
59,Aaron Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,13.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,17.1,17.1,17.1
60,Patrick Laird,RB,MIA,0.0,0.0,0.0,0.0,0.0,12.0,46.0,0.0,2.0,5.0,8.0,0.0,0.0,7.399999999999999,5.4,6.4
61,Myles Gaskin,RB,MIA,0.0,0.0,0.0,0.0,0.0,9.0,43.0,0.0,2.0,3.0,29.0,0.0,0.0,9.2,7.199999999999999,8.2
62,James Conner,RB,PIT,0.0,0.0,0.0,0.0,0.0,8.0,42.0,0.0,4.0,5.0,9.0,1.0,0.0,15.1,11.1,13.1
63,Leonard Fournette,RB,JAX,0.0,0.0,0.0,0.0,0.0,15.0,42.0,0.0,5.0,7.0,31.0,0.0,0.0,12.3,7.300000000000001,9.8
64,Tevin Coleman,RB,SFO,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
65,Devonta Freeman,RB,ATL,0.0,0.0,0.0,0.0,0.0,12.0,39.0,0.0,2.0,3.0,16.0,0.0,0.0,7.5,5.5,6.5
66,David Montgomery,RB,CHI,0.0,0.0,0.0,0.0,0.0,14.0,39.0,0.0,1.0,1.0,10.0,0.0,0.0,5.9,4.9,5.4
67,Darwin Thompson,RB,KAN,0.0,0.0,0.0,0.0,0.0,8.0,38.0,0.0,1.0,1.0,1.0,0.0,0.0,4.9,3.9,4.4
68,Gus Edwards,RB,BAL,0.0,0.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.5
69,Phillip Lindsay,RB,DEN,0.0,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,3.2
70,Latavius Murray,RB,NOR,0.0,0.0,0.0,0.0,0.0,9.0,29.0,0.0,2.0,3.0,20.0,0.0,0.0,6.9,4.9,5.9
71,Javorius Allen,RB,NYG,0.0,0.0,0.0,0.0,0.0,8.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,8.8
72,Tarik Cohen,RB,CHI,0.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,7.0,10.0,57.0,0.0,0.0,15.5,8.5,12.0
73,Melvin Gordon,RB,LAC,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,5.0,7.0,36.0,0.0,2.0,7.4,2.4000000000000004,4.9
74,Christian Kirk,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,4.0,5.0,33.0,0.0,0.0,10.1,6.1,8.1
75,Giovani Bernard,HB,CIN,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,2.0,2.0,10.0,0.0,0.0,5.7,3.7,4.7
76,Dalvin Cook,RB,MIN,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,3.0,3.0,16.0,0.0,0.0,7.300000000000001,4.300000000000001,5.800000000000001
77,Boston Scott,RB,PHI,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,7.0,7.0,39.0,0.0,0.0,13.5,6.5,10.0
78,Spencer Ware,RB,KAN,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,2.0,2.0,9.0,0.0,0.0,5.5,3.5,4.5
79,Jamaal Williams,RB,GNB,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,1.0,1.0,7.0,0.0,0.0,4.3,3.3,3.8
80,Ameer Abdullah,RB,MIN,0.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
81,Ronald Jones,RB,TAM,0.0,0.0,0.0,0.0,0.0,11.0,23.0,0.0,1.0,3.0,26.0,0.0,0.0,5.9,4.9,5.4
82,Curtis Samuel,WR,CAR,0.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,5.0,7.0,31.0,1.0,0.0,16.4,11.4,13.9
83,N'Keal Harry,WR,NWE,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,2.0,4.0,15.0,1.0,0.0,11.7,9.7,10.7
84,Wes Hills,RB,DET,0.0,0.0,0.0,0.0,0.0,10.0,21.0,2.0,2.0,2.0,1.0,0.0,0.0,16.2,14.2,15.2
85,Todd Gurley,RB,LAR,0.0,0.0,0.0,0.0,0.0,11.0,20.0,1.0,3.0,6.0,18.0,1.0,0.0,18.8,15.8,17.3
86,Dwayne Washington,RB,NOR,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
87,Austin Ekeler,RB,LAC,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,5.0,7.0,62.0,0.0,0.0,13.1,8.1,10.6
88,Marlon Mack,RB,IND,0.0,0.0,0.0,0.0,0.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,1.9
89,Peyton Barber,RB,TAM,0.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,2.0,2.0,23.0,0.0,0.0,6.0,4.0,5.0
90,Brian Hill,RB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
91,LeSean McCoy,RB,KAN,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6
92,DeAndre Washington,RB,OAK,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,2.0,3.0,6.0,0.0,0.0,4.2,2.2,3.2
93,Frank Gore,RB,BUF,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5
94,Justice Hill,RB,BAL,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5
95,Justin Jackson,RB,LAC,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,2.0,2.0,2.0,0.0,0.0,3.7,1.7,2.7
96,C.J. Prosise,RB,SEA,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,1.0,1.0,10.0,0.0,0.0,3.5,2.5,3.0
97,Kareem Hunt,RB,CLE,0.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,8.0,9.0,62.0,0.0,0.0,15.6,7.6,11.6
98,James White,RB,NWE,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,3.0,4.0,49.0,1.0,0.0,15.2,12.2,13.7
99,Royce Freeman,RB,DEN,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,4.0,4.0,14.0,0.0,0.0,6.6,2.6,4.6
100,Matt Breida,RB,SFO,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,2.0,2.0,6.0,0.0,1.0,1.7000000000000002,-0.2999999999999998,0.7000000000000002
101,Jalen Richard,RB,OAK,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,3.0,25.0,0.0,0.0,5.6,3.6,4.6
102,Nyheim Hines,RB,IND,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,3.2,1.2,2.2
103,Dion Lewis,RB,TEN,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,1.0,11.0,1.0,0.0,9.1,8.1,8.6
104,D.J. Moore,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,8.0,12.0,113.0,0.0,0.0,20.3,12.3,16.3
105,Jordan Wilkins,RB,IND,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,1.0,3.0,7.0,0.0,0.0,8.7,7.7,8.2
106,Josh Ferguson,RB,WAS,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9
107,Deebo Samuel,WR,SFO,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,3.0,29.0,0.0,0.0,4.7,3.7,4.2
108,Travis Homer,RB,SEA,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7
109,Dede Westbrook,WR,JAX,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,4.0,14.0,0.0,0.0,4.1,2.1,3.1
110,Russell Gage,WR,ATL,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,6.0,27.0,0.0,0.0,8.3,3.3000000000000003,5.800000000000001
111,David Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
112,Olabisi Johnson,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,19.0,0.0,0.0,3.5,2.5,3.0
113,Devontae Booker,RB,DEN,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
114,C.J. Ham,FB,MIN,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,3.0,13.0,0.0,0.0,4.8,1.8,3.3
115,Ty Montgomery,RB,NYJ,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,1.0,1.5
116,Kerrith Whyte,RB,PIT,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
117,Stefon Diggs,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,6.0,76.0,0.0,0.0,12.0,8.0,10.0
118,Duke Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,3.0,19.0,0.0,0.0,4.3,2.3,3.3
119,Zach Line,FB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4
120,Tavon Austin,WR,DAL,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,59.0,1.0,0.0,13.2,12.2,12.7
121,Ty Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,5.0,17.0,0.0,1.0,4.0,0.0,2.0
122,Dare Ogunbowale,RB,TAM,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,13.0,0.0,0.0,2.6,1.6,2.1
123,Breshad Perriman,WR,TAM,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,6.0,113.0,3.0,0.0,34.6,29.6,32.1
124,Adam Thielen,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,27.0,0.0,0.0,6.0,3.0,4.5
125,J.D. McKissic,RB,DET,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,7.0,0.0,0.0,2.9,0.8999999999999999,1.9
126,Ryquell Armstead,RB,JAX,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
127,Taysom Hill,QB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,42.0,1.0,0.0,12.3,10.3,11.3
128,Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,67.0,2.0,0.0,23.8,18.8,21.3
129,Kyle Juszczyk,FB,SFO,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,8.7,6.699999999999999,7.699999999999999
130,Qadree Ollison,RB,ATL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1,6.1
131,Benny Snell,RB,PIT,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
132,Cordarrelle Patterson,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.6,0.6,1.1
133,Ryan Griffin,QB,TAM,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,-0.1
134,Andy Isabella,WR,ARI,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.3,0.3,0.8
135,Jaylen Samuels,RB,PIT,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,1.0,5.0,0.0,0.0,1.4,0.4,0.9
136,Elijhaa Penny,RB,NYG,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.2
137,Teddy Bridgewater,QB,NOR,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.3
138,Sean Mannion,QB,MIN,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.3
139,Travis Kelce,TE,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,142.0,0.0,0.0,25.2,14.2,19.7
140,Julio Jones,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,134.0,2.0,0.0,38.4,25.4,31.9
141,George Kittle,TE,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,134.0,0.0,0.0,26.4,13.4,19.9
142,Terry McLaurin,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,130.0,1.0,0.0,24.0,19.0,21.5
143,Michael Thomas,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,128.0,1.0,0.0,30.8,18.8,24.8
144,Allen Robinson,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,125.0,0.0,0.0,19.5,12.5,16.0
145,Darren Waller,TE,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,122.0,0.0,0.0,20.2,12.2,16.2
146,Chris Godwin,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,121.0,0.0,0.0,17.1,12.1,14.6
147,Tyler Lockett,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,120.0,1.0,0.0,26.0,18.0,22.0
148,DeAndre Hopkins,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,119.0,0.0,0.0,17.9,11.9,14.9
149,Anthony Miller,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,118.0,1.0,0.0,26.8,17.8,22.3
150,A.J. Brown,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,114.0,1.0,0.0,25.4,17.4,21.4
151,Tyler Higbee,TE,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,111.0,0.0,0.0,23.1,11.1,17.1
152,Sterling Shepard,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,111.0,0.0,0.0,20.1,11.1,15.6
153,Davante Adams,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,103.0,1.0,0.0,23.3,16.3,19.8
154,Danny Amendola,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,102.0,0.0,0.0,18.2,10.2,14.2
155,Keenan Allen,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,99.0,0.0,0.0,18.9,9.9,14.4
156,John Brown,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,99.0,0.0,0.0,16.9,9.9,13.4
157,Jamison Crowder,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,90.0,2.0,0.0,27.0,21.0,24.0
158,Damiere Byrd,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,86.0,0.0,0.0,14.6,8.6,11.6
159,James Washington,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,83.0,0.0,0.0,13.3,8.3,10.8
160,Courtland Sutton,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,79.0,0.0,0.0,11.9,7.9,9.9
161,Keelan Cole,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,76.0,0.0,0.0,10.6,7.6,9.1
162,DeVante Parker,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,72.0,2.0,0.0,23.2,19.2,21.2
163,Mike Williams,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,71.0,1.0,0.0,17.1,13.1,15.1
164,Robby Anderson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.0,0.0,0.0,10.6,6.6,8.6
165,Odell Beckham,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,66.0,0.0,0.0,14.6,6.6,10.6
